id,org_id,display_name,legal_name,description,website,email,phone,verification_tier,verification_date,logo_url,banner_url,average_rating,total_reviews,total_deals,year_established,employee_count,annual_capacity_mt,esg_certified,iso_certified,metadata,created_at,updated_at
cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,29424260-d076-44a0-9dfa-edd6332b871b,Synergy Energy,Synergy Energy Limited,Leading lithium processor based in Rwanda. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.synergyenergy.com,sales@synergyenergy.com,+483-904-8555,unverified,2025-08-30T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/synergy-energy.png,,3.98,0,0,2007,51-200,2950,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2022-03-07T05:38:30.411Z,2026-01-02T05:38:30.411Z
9df72f32-5c7d-4901-98e1-1b6eb377f49c,776a698f-9681-434c-b4fc-5fff0b6a855d,Pioneer Lithium,Pioneer Lithium Limited,Leading lithium manufacturer based in Democratic Republic of Congo. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.pioneerlithium.com,sales@pioneerlithium.com,+902-877-2017,unverified,2025-08-31T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/pioneer-lithium.png,,4.09,13,62,2000,51-200,1764,false,false,"{""country"":""Democratic Republic of Congo"",""country_code"":""CD""}",2024-05-09T05:38:30.411Z,2025-12-12T05:38:30.411Z
84eff56b-69e2-4013-a4c7-e08471bda854,01abf1e9-65b4-437d-aafc-f4607d254b46,Advanced Industries,Advanced Industries Limited,Leading lithium processor based in Rwanda. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.advancedindustries.com,sales@advancedindustries.com,+220-378-6170,unverified,2025-03-20T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/advanced-industries.png,,3.33,14,39,2010,51-200,1270,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2021-03-30T05:38:30.411Z,2025-12-27T05:38:30.411Z
3325ba7a-77e0-4a21-85bc-6ec7759c8e05,3df6a388-9f8c-42cc-bea7-8f6cd23b828e,Eclipse Mining,Eclipse Mining Limited,Leading lithium manufacturer based in South Africa. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.eclipsemining.com,sales@eclipsemining.com,+99-442-6558,unverified,2025-09-12T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/eclipse-mining.png,,4.08,10,34,2010,51-200,4110,false,false,"{""country"":""South Africa"",""country_code"":""ZA""}",2022-09-30T05:38:30.411Z,2025-12-08T05:38:30.411Z
f08d4e0c-46b6-43a9-b92f-a84f674de151,68171671-81dd-4ece-bcd1-1638beebcbb8,Diamond Group,Diamond Group Limited,Leading lithium supplier based in Ghana. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.diamondgroup.com,sales@diamondgroup.com,+23-935-9140,unverified,2025-01-08T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/diamond-group.png,,4.17,4,14,2001,51-200,2629,false,false,"{""country"":""Ghana"",""country_code"":""GH""}",2022-10-13T05:38:30.411Z,2025-12-06T05:38:30.411Z
69db692c-92e1-4c78-ab13-98260c2b8785,d1b53d88-b96d-48e9-9d1d-b51beabc0581,Horizon Lithium,Horizon Lithium Limited,Leading lithium supplier based in Ghana. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.horizonlithium.com,sales@horizonlithium.com,+539-222-2834,unverified,2025-06-25T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/horizon-lithium.png,,4.08,5,24,1998,51-200,3433,false,false,"{""country"":""Ghana"",""country_code"":""GH""}",2024-04-14T05:38:30.411Z,2025-12-20T05:38:30.411Z
0a271ac4-898b-4e9e-b0a8-7dab203ae956,5a852a05-bc64-496e-abaa-be4c6b1c67dc,Apex Corporation,Apex Corporation Limited,Leading lithium manufacturer based in Rwanda. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.apexcorporation.com,sales@apexcorporation.com,+201-742-9599,unverified,2025-11-20T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/apex-corporation.png,,4.15,4,9,2005,51-200,3549,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2022-08-04T05:38:30.411Z,2025-12-15T05:38:30.411Z
a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,83ffbaa4-d846-49cc-9e0f-5a6770476eb0,Emerald Energy,Emerald Energy Limited,Leading lithium producer based in Namibia. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.emeraldenergy.com,sales@emeraldenergy.com,+522-409-9617,unverified,2025-12-20T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/emerald-energy.png,,3.84,11,48,2016,51-200,3247,false,false,"{""country"":""Namibia"",""country_code"":""NA""}",2021-04-04T05:38:30.411Z,2025-12-14T05:38:30.411Z
4b7b5184-e4a5-40a9-8953-c01a40ae7bb1,8b0fb64b-b021-4284-b15e-7ebe7f87420d,Synergy Group,Synergy Group Corporation,Leading lithium supplier based in United States. Established global operations. Specializing in battery-grade lithium compounds.,https://www.synergygroup.com,sales@synergygroup.com,+974-876-7427,unverified,2025-01-04T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/synergy-group.png,,3.14,3,7,2012,51-200,1176,false,false,"{""country"":""United States"",""country_code"":""US""}",2022-10-24T05:38:30.411Z,2026-01-02T05:38:30.411Z
0208e2ff-4c35-4e75-8fc2-e9999728b4e3,5fd88bcd-7a31-402c-8e18-25e47e9465b9,Synergy Group,Synergy Group Limited,Leading lithium supplier based in Ethiopia. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.synergygroup.com,sales@synergygroup.com,+536-552-6883,unverified,2025-01-08T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/synergy-group.png,,3.45,15,46,1996,51-200,2596,false,false,"{""country"":""Ethiopia"",""country_code"":""ET""}",2023-10-28T05:38:30.411Z,2026-01-01T05:38:30.411Z
5c40cade-c942-4528-8048-02a989eed85d,c958d8c0-2fab-4cea-9507-e4392baa5acc,Meridian Corporation,Meridian Corporation Limited,Leading lithium manufacturer based in Canada. Established global operations. Specializing in industrial-grade lithium compounds.,https://www.meridiancorporation.com,sales@meridiancorporation.com,+681-393-4935,unverified,2025-07-16T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/meridian-corporation.png,,3.94,14,37,1996,51-200,4327,false,false,"{""country"":""Canada"",""country_code"":""CA""}",2023-07-28T05:38:30.411Z,2025-12-23T05:38:30.411Z
4942af99-35dc-4674-8541-92dc7395fa0b,b56250f4-3a1e-4147-b0ad-226ba9d86f5c,Premier Corporation,Premier Corporation Limited,Leading lithium processor based in Mali. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.premiercorporation.com,sales@premiercorporation.com,+320-103-1912,unverified,2025-12-07T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/premier-corporation.png,,4.18,12,33,2004,51-200,1539,false,false,"{""country"":""Mali"",""country_code"":""ML""}",2021-10-01T05:38:30.411Z,2025-12-20T05:38:30.411Z
b76f14c3-32ac-44cf-9716-780bbb7f98f9,20d9f1fa-2673-4505-b340-5e4a4aee13c7,Premier Mining,Premier Mining Limited,Leading lithium producer based in Nigeria. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.premiermining.com,sales@premiermining.com,+325-908-4339,unverified,2026-01-02T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/premier-mining.png,,3.59,10,22,2004,51-200,2884,false,false,"{""country"":""Nigeria"",""country_code"":""NG""}",2023-03-02T05:38:30.411Z,2025-12-12T05:38:30.411Z
6a83ca53-c0a9-42ef-85a8-c6007f6d97b5,bc3770bc-10da-430f-b8ac-0683df9e941a,Emerald Materials,Emerald Materials Limited,Leading lithium manufacturer based in Australia. Established global operations. Specializing in industrial-grade lithium compounds.,https://www.emeraldmaterials.com,sales@emeraldmaterials.com,+299-292-5862,unverified,2025-01-07T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/emerald-materials.png,,4.19,8,26,2007,51-200,2773,false,false,"{""country"":""Australia"",""country_code"":""AU""}",2021-11-02T05:38:30.411Z,2025-12-28T05:38:30.411Z
5ae88a11-3e4e-44bd-882c-16084a57f8cc,1fd46bad-11cc-4ed8-a1f5-ec5b795726d6,Frontier Energy,Frontier Energy Limited,Leading lithium producer based in Zimbabwe. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.frontierenergy.com,sales@frontierenergy.com,+523-266-7627,unverified,2025-03-17T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/frontier-energy.png,,3.66,0,0,1999,51-200,1988,false,false,"{""country"":""Zimbabwe"",""country_code"":""ZW""}",2023-02-02T05:38:30.411Z,2025-12-25T05:38:30.411Z
870dc9ac-795a-4851-ac2a-3cf9f083df9f,510b97bb-c729-4b1d-875d-bb94a4abe92f,Emerald Group,Emerald Group Limited,Leading lithium supplier based in Zimbabwe. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.emeraldgroup.com,sales@emeraldgroup.com,+227-368-7219,unverified,2025-07-07T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/emerald-group.png,,3.69,6,16,2011,51-200,1537,false,false,"{""country"":""Zimbabwe"",""country_code"":""ZW""}",2021-04-21T05:38:30.411Z,2025-12-22T05:38:30.411Z
68db7c08-8dcd-4cb6-b001-eec88539af33,457cd1e8-5121-45ac-8dcf-430bac4db3f5,Meridian Lithium,Meridian Lithium Limited,Leading lithium producer based in Democratic Republic of Congo. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.meridianlithium.com,sales@meridianlithium.com,+867-266-6421,unverified,2025-06-23T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/meridian-lithium.png,,3.1,13,56,2002,51-200,3439,false,false,"{""country"":""Democratic Republic of Congo"",""country_code"":""CD""}",2023-03-18T05:38:30.411Z,2025-12-26T05:38:30.411Z
9639e31d-91c0-43bd-a926-d55c4211676e,9ae63a92-7e0b-454e-a4d8-2918a403fce6,Vertex Industries,Vertex Industries Limited,Leading lithium supplier based in Argentina. Established global operations. Specializing in battery-grade lithium compounds.,https://www.vertexindustries.com,sales@vertexindustries.com,+848-562-9875,unverified,2025-01-07T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/vertex-industries.png,,4.1,0,0,2020,51-200,2588,false,false,"{""country"":""Argentina"",""country_code"":""AR""}",2021-01-05T05:38:30.411Z,2025-12-07T05:38:30.411Z
b545402d-b565-41e7-90b2-a32cc86317c3,85b89662-6d1c-4ccf-a370-a3b3c084f274,Diamond Materials,Diamond Materials Limited,Leading lithium processor based in Australia. Established global operations. Specializing in industrial-grade lithium compounds.,https://www.diamondmaterials.com,sales@diamondmaterials.com,+916-105-9109,unverified,2025-12-13T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/diamond-materials.png,,3.8,12,54,2013,51-200,3930,false,false,"{""country"":""Australia"",""country_code"":""AU""}",2024-02-18T05:38:30.411Z,2025-12-14T05:38:30.411Z
4d60b8b2-a348-477a-a5e2-969415d5b2ad,1b347812-69fc-410c-8e06-e73143aafaeb,United Minerals,United Minerals Limited,Leading lithium processor based in Rwanda. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.unitedminerals.com,sales@unitedminerals.com,+842-479-1152,unverified,2025-05-24T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/united-minerals.png,,4.05,2,9,2015,51-200,4052,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2021-04-09T05:38:30.411Z,2025-12-31T05:38:30.411Z
57d13328-0d73-48eb-aff2-7a029e192419,ee03429a-e9bc-4f45-8838-b96373066852,Quantum Holdings,Quantum Holdings Limited,Leading lithium producer based in Canada. Established global operations. Specializing in battery-grade lithium compounds.,https://www.quantumholdings.com,sales@quantumholdings.com,+907-181-1239,unverified,2025-09-29T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/quantum-holdings.png,,3.68,6,22,1996,51-200,2312,false,false,"{""country"":""Canada"",""country_code"":""CA""}",2021-06-01T05:38:30.411Z,2025-12-14T05:38:30.411Z
2ab13aab-6094-4c0d-9d45-af607b1c664e,387fc9ff-c85b-4672-acde-8dedc7a7774d,Horizon Materials,Horizon Materials Limited,Leading lithium producer based in Mali. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.horizonmaterials.com,sales@horizonmaterials.com,+611-764-5273,unverified,2025-07-14T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/horizon-materials.png,,3.13,14,32,2013,51-200,3192,false,false,"{""country"":""Mali"",""country_code"":""ML""}",2021-09-08T05:38:30.411Z,2025-12-13T05:38:30.411Z
8d89e775-abf3-4f31-aa0f-9466b6fecfb4,b9af6aef-2348-4afb-936f-4d9dd8e8adfe,Pacific Lithium,Pacific Lithium Limited,Leading lithium manufacturer based in Argentina. Established global operations. Specializing in industrial-grade lithium compounds.,https://www.pacificlithium.com,sales@pacificlithium.com,+873-634-5428,unverified,2025-04-27T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/pacific-lithium.png,,3.53,0,0,2010,51-200,1739,false,false,"{""country"":""Argentina"",""country_code"":""AR""}",2021-02-07T05:38:30.411Z,2025-12-07T05:38:30.411Z
732065c3-9210-49c5-9c01-d28eb1e753cd,497c38c2-da12-4e78-92f6-9f46b4821300,Pacific Corporation,Pacific Corporation Limited,Leading lithium supplier based in Rwanda. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.pacificcorporation.com,sales@pacificcorporation.com,+985-153-1935,unverified,2025-06-10T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/pacific-corporation.png,,3.48,12,46,2003,51-200,1233,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2021-11-28T05:38:30.411Z,2025-12-07T05:38:30.411Z
de1ef6ef-b100-4b42-ad00-48f03487068e,3f2e1706-38e3-4208-9a32-27d35dbd7022,Meridian Energy,Meridian Energy Limited,Leading lithium processor based in Democratic Republic of Congo. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.meridianenergy.com,sales@meridianenergy.com,+842-421-4615,unverified,2025-08-02T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/meridian-energy.png,,3.26,0,0,1999,51-200,1980,false,false,"{""country"":""Democratic Republic of Congo"",""country_code"":""CD""}",2023-07-21T05:38:30.411Z,2025-12-05T05:38:30.411Z
41d792b5-41a9-4c17-b696-2ec29efd8321,e2482e8f-c360-46e5-852b-0a709b7e9f1e,Pioneer Energy,Pioneer Energy Limited,Leading lithium manufacturer based in Zimbabwe. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.pioneerenergy.com,sales@pioneerenergy.com,+155-209-2750,unverified,2025-11-01T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/pioneer-energy.png,,3.7,0,0,1995,51-200,2556,false,false,"{""country"":""Zimbabwe"",""country_code"":""ZW""}",2024-11-04T05:38:30.411Z,2025-12-27T05:38:30.411Z
cae4d6b6-f6a4-4fc0-a3e6-123a72de64fa,f61ae5a5-063d-4b1f-9b91-f0db26171c56,International Corporation,International Corporation Corporation,Leading lithium processor based in United States. Established global operations. Specializing in technical-grade lithium compounds.,https://www.internationalcorporation.com,sales@internationalcorporation.com,+443-135-1247,unverified,2025-05-12T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/international-corporation.png,,3.29,1,2,2001,51-200,1368,false,false,"{""country"":""United States"",""country_code"":""US""}",2024-09-30T05:38:30.411Z,2025-12-29T05:38:30.411Z
86840899-7fd7-43ef-bb0b-d9662d595c82,ed8adcf7-0772-4b9f-ad76-97b6af50c3e7,Atlantic Resources,Atlantic Resources Limited,Leading lithium processor based in Mali. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.atlanticresources.com,sales@atlanticresources.com,+197-756-9876,unverified,2025-07-16T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/atlantic-resources.png,,3.24,1,2,2019,51-200,1277,false,false,"{""country"":""Mali"",""country_code"":""ML""}",2022-11-07T05:38:30.411Z,2025-12-30T05:38:30.411Z
3dd84518-e6a3-4089-ad2e-b1da5f19f97b,e9bed5b1-b38a-4414-902d-42ca6adb9ce9,Pacific Mining,Pacific Mining Limited,Leading lithium manufacturer based in Canada. Established global operations. Specializing in battery-grade lithium compounds.,https://www.pacificmining.com,sales@pacificmining.com,+944-436-8265,unverified,2025-04-21T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/pacific-mining.png,,4.13,5,10,2016,51-200,1603,false,false,"{""country"":""Canada"",""country_code"":""CA""}",2022-06-29T05:38:30.411Z,2025-12-08T05:38:30.411Z
27fd484d-a62a-4a6b-9724-a3a1ef7169ca,e7cbedb1-0776-4f43-9e2b-502955f8736f,Premier Resources,Premier Resources Limited,Leading lithium producer based in Ghana. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.premierresources.com,sales@premierresources.com,+280-681-9266,unverified,2025-11-13T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/premier-resources.png,,4.18,5,18,2012,51-200,2207,false,false,"{""country"":""Ghana"",""country_code"":""GH""}",2021-11-23T05:38:30.411Z,2025-12-19T05:38:30.411Z
9111d683-0be7-422c-b2d1-c65d47891556,d6c19886-21ea-449f-bd12-79092d12f0b8,Apex Resources,Apex Resources Corporation,Leading lithium processor based in United States. Established global operations. Specializing in technical-grade lithium compounds.,https://www.apexresources.com,sales@apexresources.com,+141-636-3616,unverified,2025-03-11T05:38:30.411Z,https://cdn.lithiumbuy.com/logos/apex-resources.png,,3.33,13,62,2004,51-200,2476,false,false,"{""country"":""United States"",""country_code"":""US""}",2023-08-03T05:38:30.412Z,2025-12-25T05:38:30.412Z
5cdac5bc-c951-45be-a3ba-070a1a280fde,1d256dcb-bf09-4424-b422-bf1c9bb2c8aa,Global Mining,Global Mining Limited,Leading lithium producer based in Namibia. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.globalmining.com,sales@globalmining.com,+501-649-7257,unverified,2025-06-25T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/global-mining.png,,4.14,7,25,2011,51-200,4957,false,false,"{""country"":""Namibia"",""country_code"":""NA""}",2023-07-03T05:38:30.412Z,2025-12-21T05:38:30.412Z
7d9de43b-e552-4a17-b164-3bc041b4bdc9,d66c2e21-e166-42d2-9994-ded7d78ff364,Global Corporation,Global Corporation Limited,Leading lithium producer based in Chile. Established global operations. Specializing in technical-grade lithium compounds.,https://www.globalcorporation.com,sales@globalcorporation.com,+121-362-4569,unverified,2025-04-08T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/global-corporation.png,,3.28,12,43,2016,51-200,2329,false,false,"{""country"":""Chile"",""country_code"":""CL""}",2023-10-22T05:38:30.412Z,2025-12-22T05:38:30.412Z
c9583b6a-e295-4536-b6f6-6a13b293e1cb,8bfcf41e-a6a2-4334-8240-b83f2996e72c,Eclipse Mining,Eclipse Mining Limited,Leading lithium manufacturer based in South Africa. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.eclipsemining.com,sales@eclipsemining.com,+783-362-2337,unverified,2025-04-06T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/eclipse-mining.png,,3.83,5,15,1995,51-200,3018,false,false,"{""country"":""South Africa"",""country_code"":""ZA""}",2022-05-20T05:38:30.412Z,2025-12-28T05:38:30.412Z
8e503c29-9cdb-4f53-ae51-aee678085660,7cb5560b-b62c-4ffe-9ac9-d3ec12762fe4,United Enterprises,United Enterprises Limited,Leading lithium supplier based in Rwanda. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.unitedenterprises.com,sales@unitedenterprises.com,+440-389-8623,unverified,2025-02-14T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/united-enterprises.png,,3.63,0,0,1999,51-200,1059,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2023-05-24T05:38:30.412Z,2025-12-27T05:38:30.412Z
48064f65-e81f-4fb0-abf6-e1cf4cd9f253,29bd1dd7-d567-469f-bd7a-3071610accad,Eclipse Energy,Eclipse Energy Limited,Leading lithium processor based in Namibia. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.eclipseenergy.com,sales@eclipseenergy.com,+969-506-8258,unverified,2025-06-21T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/eclipse-energy.png,,3.52,12,43,2019,51-200,2713,false,false,"{""country"":""Namibia"",""country_code"":""NA""}",2023-06-02T05:38:30.412Z,2025-12-15T05:38:30.412Z
64cfa10e-af34-48dc-939d-b90b8a33e996,c97e8ea7-c9c0-40e8-a1d0-defb9c1f06fb,Zenith Energy,Zenith Energy Limited,Leading lithium producer based in Namibia. Pioneering sustainable mining in Africa. Specializing in technical-grade lithium compounds.,https://www.zenithenergy.com,sales@zenithenergy.com,+725-367-3727,unverified,2025-07-18T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/zenith-energy.png,,3.52,2,5,1996,51-200,3697,false,false,"{""country"":""Namibia"",""country_code"":""NA""}",2022-11-17T05:38:30.412Z,2025-12-11T05:38:30.412Z
6786451c-c5f5-4316-9fa5-7427bb245cfa,7a663a86-6ec8-47ea-af1a-2b22333f561d,Global Minerals,Global Minerals Limited,Leading lithium manufacturer based in Democratic Republic of Congo. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.globalminerals.com,sales@globalminerals.com,+108-334-9245,unverified,2025-01-18T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/global-minerals.png,,3.55,9,33,2005,51-200,4548,false,false,"{""country"":""Democratic Republic of Congo"",""country_code"":""CD""}",2024-12-05T05:38:30.412Z,2025-12-09T05:38:30.412Z
0e2b95c5-5b01-4d6e-b925-d07fdbe8ac6b,d7364342-823d-4eca-b8e4-6c072372159b,Platinum Enterprises,Platinum Enterprises Limited,Leading lithium processor based in Rwanda. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.platinumenterprises.com,sales@platinumenterprises.com,+63-914-8269,unverified,2025-01-14T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/platinum-enterprises.png,,3.89,2,6,1999,51-200,2990,false,false,"{""country"":""Rwanda"",""country_code"":""RW""}",2021-12-31T05:38:30.412Z,2025-12-30T05:38:30.412Z
c6fd996f-9111-44dd-8a5c-447d9ec855ce,16ff8a4f-2b10-42e5-ae2f-78bc2923e4c6,United Corporation,"United Corporation Co., Ltd.",Leading lithium supplier based in China. Established global operations. Specializing in battery-grade lithium compounds.,https://www.unitedcorporation.com,sales@unitedcorporation.com,+873-645-5945,unverified,2025-05-13T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/united-corporation.png,,3.01,1,4,2001,51-200,3195,false,false,"{""country"":""China"",""country_code"":""CN""}",2024-01-26T05:38:30.412Z,2026-01-01T05:38:30.412Z
420bfee0-8d70-4bca-a8a3-5664e72d8fef,1a8a5262-12a8-494c-9300-336c3f95db15,Quantum Lithium,Quantum Lithium Limited,Leading lithium producer based in Ethiopia. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.quantumlithium.com,sales@quantumlithium.com,+797-432-9788,unverified,2025-05-08T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/quantum-lithium.png,,3.71,12,35,1999,51-200,1039,false,false,"{""country"":""Ethiopia"",""country_code"":""ET""}",2021-12-22T05:38:30.412Z,2025-12-19T05:38:30.412Z
9253540c-1c21-46d1-99d1-c5c4f716d37a,bbc68d06-3d0b-4ff0-99c1-d7f2a71c332d,Atlantic Holdings,Atlantic Holdings Limited,Leading lithium supplier based in Chile. Established global operations. Specializing in industrial-grade lithium compounds.,https://www.atlanticholdings.com,sales@atlanticholdings.com,+39-260-9474,unverified,2025-11-08T05:38:30.412Z,https://cdn.lithiumbuy.com/logos/atlantic-holdings.png,,3.46,13,43,2011,51-200,3734,false,false,"{""country"":""Chile"",""country_code"":""CL""}",2023-11-23T05:38:30.412Z,2025-12-11T05:38:30.412Z
d4507d8e-c7cb-462f-bbb7-77ad981830f8,ba2334ae-8feb-480a-b4c1-eb759d88f28d,Quantum Holdings,Quantum Holdings Limited,Leading lithium processor based in Ghana. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.quantumholdings.com,sales@quantumholdings.com,+203-866-1248,unverified,2025-04-17T05:38:30.413Z,https://cdn.lithiumbuy.com/logos/quantum-holdings.png,,3.21,15,74,2004,51-200,4091,false,false,"{""country"":""Ghana"",""country_code"":""GH""}",2023-01-22T05:38:30.413Z,2025-12-18T05:38:30.413Z
e87d343f-6e94-43b8-adde-6dc72f0bd7a1,37828f2c-2bbd-4c47-8067-803be1f8ddf1,Global Corporation,Global Corporation Limited,Leading lithium producer based in Nigeria. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.globalcorporation.com,sales@globalcorporation.com,+352-636-2695,unverified,2025-03-09T05:38:30.413Z,https://cdn.lithiumbuy.com/logos/global-corporation.png,,4.09,9,34,2006,51-200,1407,false,false,"{""country"":""Nigeria"",""country_code"":""NG""}",2024-07-08T05:38:30.413Z,2025-12-24T05:38:30.413Z
2fdb218f-c48f-4de7-ad02-fd395117beb6,6b44e78c-d57b-4d0c-b188-908f71ba152f,Pacific Corporation,Pacific Corporation Limited,Leading lithium manufacturer based in Namibia. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.pacificcorporation.com,sales@pacificcorporation.com,+34-910-9055,unverified,2025-10-27T05:38:30.413Z,https://cdn.lithiumbuy.com/logos/pacific-corporation.png,,3.35,4,8,1998,51-200,4180,false,false,"{""country"":""Namibia"",""country_code"":""NA""}",2022-09-06T05:38:30.413Z,2025-12-10T05:38:30.413Z
ea2c37c7-46e8-47c7-8577-70d863154c38,8ef1431e-6fe3-472c-bc48-9cd3b1015c45,Global Corporation,Global Corporation Limited,Leading lithium processor based in South Africa. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.globalcorporation.com,sales@globalcorporation.com,+302-956-5166,unverified,2025-09-30T05:38:30.413Z,https://cdn.lithiumbuy.com/logos/global-corporation.png,,3.93,2,4,2014,51-200,3011,false,false,"{""country"":""South Africa"",""country_code"":""ZA""}",2022-03-26T05:38:30.413Z,2025-12-18T05:38:30.413Z
5c014bcc-0c8e-4aa6-913b-023d35351c70,cbe4f909-964b-4197-8631-dac3631efaee,Advanced Group,Advanced Group Limited,Leading lithium supplier based in Democratic Republic of Congo. Pioneering sustainable mining in Africa. Specializing in battery-grade lithium compounds.,https://www.advancedgroup.com,sales@advancedgroup.com,+192-798-1906,unverified,2025-01-16T05:38:30.413Z,https://cdn.lithiumbuy.com/logos/advanced-group.png,,3.6,7,33,2004,51-200,2540,false,false,"{""country"":""Democratic Republic of Congo"",""country_code"":""CD""}",2022-10-22T05:38:30.413Z,2025-12-31T05:38:30.413Z
c0124f38-aa90-4f77-a4d2-4ffebd19ff19,dec2bcc9-053d-4b85-82f3-cccd1fec1b81,Diamond Industries,Diamond Industries Limited,Leading lithium producer based in Ethiopia. Pioneering sustainable mining in Africa. Specializing in industrial-grade lithium compounds.,https://www.diamondindustries.com,sales@diamondindustries.com,+386-182-7649,unverified,2025-10-26T05:38:30.413Z,https://cdn.lithiumbuy.com/logos/diamond-industries.png,,3.56,8,24,1997,51-200,4687,false,false,"{""country"":""Ethiopia"",""country_code"":""ET""}",2023-01-18T05:38:30.413Z,2025-12-22T05:38:30.413Z
